"Sigla da IES"	"Instituição de Ensino"	"Código do Programa"	"Programa"	"Ano da Publicação"	"Título"	"Produção Glosada?"	"Ordem"	"Autor"	"Categoria"	"Tipo de Produção"	"Subtipo"	"Nome do Detalhamento"	"Valor do Detalhamento"	"Área de Concentração"	"Linha de Pesquisa"	"Projeto de Pesquisa"	"A Produção é vinculada a Trabalho de Conclusão?"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"Local"	"São PAulo"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"Natureza"	"Currículo de Tecnologia e Computação"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"Número do DOI"	"-"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"Observação"	"-"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"País"	"Brasil"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Abrangência Territorial"	"Nacional"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Anexo"	"-"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Complexidade"	"Média"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Correspondência com os novos subtipos-produtos técnicos/tecnológicos"	"Processo/Tecnologia e Produto/Material não patenteável"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Declaração de vínculo do produto com PDI da Instituição"	"Não"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Descrição do tipo de Impacto"	"Material que impacta na elaboração dos curriculos de todas as redes educacionais no Brasil"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Estágio da Tecnologia"	"Finalizado/Implantado"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Finalidade"	"Referencial curricular para auxiliar a implentação da BNCC "	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Há registro/depósito de propriedade intelectual?"	"Não"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Há transferência de tecnologia/conhecimento?"	"Sim"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Houve fomento?"	"Financiamento"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Impacto - Área impactada pela produção"	"Aprendizagem"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Impacto - Demanda"	"Espontânea"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Impacto - Nível"	"Alto"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Impacto - Objetivo da Pesquisa"	"Solução de um problema previamente identificado"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Impacto - Tipo"	"Real"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Inovação"	"Médio teor inovativo"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Replicabilidade"	"Não"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) Setor da sociedade beneficiado pelo impacto"	"Educação"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"(PTT) URL"	"https://curriculo.cieb.net.br/"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"Título em Inglês"	"-"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"CURRÍCULO DE REFERÊNCIA EM TECNOLOGIA E COMPUTAÇÃO"	"Não"	""	""	""	"TÉCNICA"	"OUTRO"	"URL do DOI"	"-"	"COMPUTAÇÃO APLICADA"	"INFORMÁTICA NA EDUCAÇÃO E ENGENHARIA DE SOFTWARE"	"Pensamento Computacional com enfoque Construcionista"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	"1"	"IAGO SESTREM OCHOA"	"Discente - null"	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	"2"	"VALDERI REIS QUIETINHO LEITHARDT"	"Docente"	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	"3"	"CESAR ALBENES ZEFERINO"	"Docente"	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	"4"	"Jorge Miguel Sá Silva"	"Participante Externo"	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Cidade do evento"	"São Paulo"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Divulgação"	"VÁRIOS"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Edição / Número"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Fascículo"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Idioma"	"INGLES"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Idioma"	"Inglês"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"ISBN/ISSN"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Natureza"	"TRABALHO COMPLETO"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Nome do evento"	"IEEE Induscon"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Número da página final"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Número da página inicial"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Observação"	"Publicação derivada da pesquisa de mestrado de Iago Ochoa, autor do artigo."	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"País"	"Brasil"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Série"	"-"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Título dos Anais"	"13th IEEE/IAS International Conference on Industry Applications."	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"URL"	"[http://www.induscon.org/]"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DATA TRANSMISSION PERFORMANCE ANALYSIS WITH \\SMART GRID PROTOCOL AND CRYPTOGRAPHY ALGORITHMS"	"Não"	""	""	""	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	"Volume"	"1"	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Um Estudo sobre Tecnologias e Aplicac?o?es para a Internet das Coisas"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DESENVOLVIMENTO DE UM MANIPULADOR PARALELO TIPO DELTA PARA USO EM ATIVIDADES DE LABORATÓRIO DA DISCIPLINA INTRODUÇÃO A ROBÓTICA"	"Não"	"1"	"EVANDRO FERNANDES DOS SANTOS JÚNIOR"	"Sem Categoria"	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Investigation of the spatial representations of blind people"	"Não"
"UNIVALI"	"UNIVERSIDADE DO VALE DO ITAJAÍ"	"41005015010P7"	"COMPUTAÇÃO"	"2018"	"DESENVOLVIMENTO DE UM MANIPULADOR PARALELO TIPO DELTA PARA USO EM ATIVIDADES DE LABORATÓRIO DA DISCIPLINA INTRODUÇÃO A ROBÓTICA"	"Não"	"2"	"ALEJANDRO RAFAEL GARCIA RAMIREZ"	"Docente"	"BIBLIOGRÁFICA"	"TRABALHO EM ANAIS"	""	""	"COMPUTAÇÃO APLICADA"	"SISTEMAS EMBARCADOS E DISTRIBUIDOS"	"Investigation of the spatial representations of blind people"	"Não"
